numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07168;20240301030000;100810;210;1;250;5.000000;279.750000;278.350000;91;20000;0;mq;mq;100;7;450;mq;mq;mq;99380;mq;mq;-1010;mq;mq;mq;mq;279.450000;mq;mq;7.100000;11.400000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;420;5;mq;570;7;mq;810;mq;mq;mq;
07181;20240301030000;100680;-50;6;200;5.500000;279.650000;276.050000;78;24810;0;mq;mq;100;8;450;mq;mq;mq;96500;mq;mq;-1210;mq;mq;mq;mq;273.050000;mq;mq;7.800000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;540;5;mq;870;8;mq;1140;mq;mq;mq;
07190;20240301030000;100750;-80;8;200;2.100000;276.350000;275.650000;95;6300;0;mq;mq;100;8;3720;mq;mq;mq;98900;mq;mq;-1240;mq;mq;mq;mq;273.650000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;3720;7;mq;4260;8;mq;4860;mq;mq;mq;
07207;20240301030000;100370;-620;8;220;16.800000;283.450000;279.450000;76;8000;65;6;2;100;8;800;37;mq;mq;99850;mq;mq;-1150;mq;mq;mq;mq;mq;mq;mq;28.100000;28.100000;-10;1;mq;mq;mq;0.800000;0.800000;0.800000;1.800000;3.000000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240301030000;100780;-310;8;200;5.500000;280.150000;276.550000;78;41690;0;mq;mq;75;2;1250;mq;mq;mq;100460;mq;mq;-810;mq;mq;mq;mq;280.550000;mq;mq;8.100000;9.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;1;mq;1050;5;mq;6000;6;mq;6840;mq;mq;mq;
07240;20240301030000;100930;-90;8;210;4.000000;277.850000;277.150000;95;46850;0;mq;mq;mq;0;mq;mq;mq;mq;99560;mq;mq;-780;mq;mq;mq;mq;279.250000;mq;mq;7.300000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.600000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240301030000;101090;60;0;250;3.000000;279.350000;277.050000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99070;mq;mq;-810;mq;mq;mq;mq;279.450000;mq;mq;4.700000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.800000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240301030000;100890;30;3;210;2.800000;278.750000;276.250000;84;15070;0;mq;mq;100;8;800;mq;mq;mq;98220;mq;mq;-1080;mq;mq;mq;mq;277.350000;mq;mq;4.600000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;720;8;mq;930;mq;mq;mq;mq;mq;mq;
07299;20240301030000;100860;-40;7;130;0.900000;279.050000;277.650000;91;6830;0;mq;mq;100;8;1750;mq;mq;mq;97570;mq;mq;-1070;mq;mq;mq;mq;277.250000;mq;mq;1.800000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1980;6;mq;2340;8;mq;2700;mq;mq;mq;
07314;20240301030000;101140;-170;8;240;11.600000;283.850000;276.850000;62;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;-680;mq;mq;mq;mq;mq;mq;mq;16.000000;16.000000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;1.400000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240301030000;101140;-70;8;210;4.700000;276.050000;275.650000;97;34900;0;mq;mq;mq;0;mq;mq;mq;mq;99660;mq;mq;-690;mq;mq;mq;mq;278.850000;mq;mq;6.000000;6.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240301030000;101330;60;1;250;2.400000;277.550000;277.150000;97;19600;0;mq;mq;100;8;150;mq;mq;mq;96470;mq;mq;-670;mq;mq;mq;mq;278.150000;mq;mq;5.700000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;2.200000;3.400000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240301030000;101140;100;1;290;4.000000;280.950000;276.050000;71;60000;0;mq;mq;100;8;800;mq;mq;mq;97180;mq;mq;-860;mq;mq;mq;mq;279.750000;mq;mq;7.300000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240301030000;mq;30;1;290;1.600000;277.550000;275.850000;89;20000;51;mq;mq;100;8;450;mq;mq;mq;91350;92500;731;-800;mq;mq;mq;mq;274.750000;mq;mq;3.100000;5.700000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;360;mq;8;mq;mq;mq;mq;mq;mq;mq;
07481;20240301030000;101050;80;3;280;1.100000;279.150000;276.950000;86;9000;21;6;2;100;8;mq;35;mq;mq;98140;mq;mq;-930;mq;mq;mq;mq;mq;mq;mq;1.500000;1.900000;-10;1;0.000000;0.000000;-30;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;3;6;960;8;6;1290;mq;mq;mq;mq;mq;mq;
07510;20240301030000;101520;0;0;240;1.900000;278.250000;277.250000;93;16040;0;mq;mq;75;6;800;mq;mq;mq;100930;mq;mq;-490;mq;mq;mq;mq;275.850000;mq;mq;3.800000;3.800000;-10;2;0.000000;mq;mq;0.000000;-0.100000;1.200000;2.400000;3.200000;mq;mq;mq;mq;1;mq;990;5;mq;1290;6;mq;1470;mq;mq;mq;
07535;20240301030000;101490;140;1;270;2.300000;279.450000;279.050000;97;13460;0;mq;mq;mq;5;250;mq;mq;mq;98330;mq;mq;-560;mq;mq;mq;mq;280.350000;mq;mq;5.200000;5.800000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;3.200000;3.200000;mq;mq;mq;mq;3;mq;270;3;mq;690;5;mq;900;mq;mq;mq;
07558;20240301030000;101150;-10;8;270;3.800000;277.450000;276.850000;96;5580;50;mq;mq;mq;mq;mq;mq;mq;mq;92750;mq;mq;-680;mq;mq;mq;mq;277.650000;mq;mq;6.300000;7.100000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;1.200000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240301030000;100890;0;5;20;3.100000;280.550000;277.650000;82;17420;0;mq;mq;mq;mq;mq;mq;mq;mq;99990;mq;mq;-800;mq;mq;mq;mq;279.250000;mq;mq;5.300000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240301030000;mq;160;8;20;2.100000;279.350000;277.650000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90610;92500;704;-690;mq;274.050000;mq;289.650000;mq;mq;mq;3.300000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240301030000;101670;0;0;230;1.500000;279.350000;278.650000;95;55980;0;mq;mq;mq;3;800;mq;mq;mq;100940;mq;mq;-450;mq;mq;mq;mq;280.350000;mq;mq;2.200000;4.000000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;1.400000;3.400000;3.400000;mq;mq;mq;mq;1;mq;780;3;mq;1470;mq;mq;mq;mq;mq;mq;
07621;20240301030000;101820;60;1;260;5.600000;278.650000;276.950000;89;57950;0;mq;mq;90;7;450;mq;mq;mq;97410;mq;mq;-340;mq;mq;mq;mq;277.750000;mq;mq;9.800000;9.900000;-10;2;0.000000;mq;mq;0.200000;2.500000;7.300000;19.200000;19.200000;mq;mq;mq;mq;3;mq;420;6;mq;630;6;mq;960;mq;mq;mq;
07627;20240301030000;101750;60;2;300;4.300000;278.350000;276.650000;89;20000;60;mq;mq;100;8;450;mq;mq;mq;96740;mq;mq;-450;mq;mq;mq;mq;278.450000;mq;mq;7.900000;12.600000;-10;2;0.000000;mq;mq;-0.100000;0.600000;4.800000;10.900000;10.900000;mq;mq;mq;mq;1;mq;360;7;mq;720;8;mq;930;mq;mq;mq;
07630;20240301030000;101580;90;1;280;6.600000;280.650000;279.250000;91;60000;0;mq;mq;100;7;450;mq;mq;mq;99750;mq;mq;-560;mq;mq;mq;mq;280.850000;mq;mq;10.300000;10.300000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.800000;2.000000;mq;mq;mq;mq;mq;3;mq;450;5;mq;630;7;mq;780;mq;8;mq;
07643;20240301030000;100860;-20;7;300;7.200000;285.450000;275.850000;52;60000;0;mq;mq;100;8;2250;mq;mq;mq;100760;mq;mq;-750;mq;mq;mq;mq;279.750000;mq;mq;11.500000;12.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240301030000;100720;-30;8;290;4.300000;282.150000;279.950000;86;21380;0;mq;mq;100;8;3840;mq;mq;mq;100330;mq;mq;-670;mq;mq;mq;mq;281.050000;mq;mq;6.200000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;mq;3840;8;mq;4440;mq;mq;mq;mq;mq;mq;
07661;20240301030000;mq;mq;mq;290;7.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.700000;10.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240301030000;100430;-180;8;30;3.000000;285.750000;282.950000;83;50000;21;6;2;100;7;2500;30;27;mq;100120;mq;mq;-720;mq;mq;mq;mq;284.850000;mq;mq;4.300000;6.200000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;3;2500;7;3;3100;mq;mq;mq;mq;mq;mq;
07747;20240301030000;101070;-10;8;300;11.400000;283.250000;276.250000;62;60000;0;mq;mq;100;1;800;mq;mq;mq;100540;mq;mq;-620;mq;mq;mq;mq;280.950000;mq;mq;19.600000;19.600000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;990;8;mq;3480;mq;mq;mq;mq;mq;mq;
07761;20240301030000;100460;-140;8;60;1.300000;283.450000;282.950000;97;3700;61;mq;mq;100;8;450;mq;mq;mq;100350;mq;mq;-270;mq;mq;mq;mq;283.650000;mq;mq;2.100000;2.400000;-10;mq;0.000000;mq;mq;1.000000;2.400000;4.800000;6.400000;8.200000;mq;mq;mq;mq;2;mq;360;3;mq;570;8;mq;1200;mq;8;mq;
07790;20240301030000;100340;-180;8;240;0.900000;284.450000;283.950000;97;13460;0;mq;mq;100;7;800;mq;mq;mq;100200;mq;mq;-630;mq;mq;mq;mq;284.950000;mq;mq;1.600000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.400000;2.600000;6.200000;16.900000;mq;mq;mq;mq;1;mq;600;5;mq;840;7;mq;1230;mq;mq;mq;
61970;20240301030000;100900;110;1;20;0.900000;301.250000;297.850000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;190;mq;299.850000;mq;306.050000;mq;mq;mq;mq;3.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240301030000;101070;80;3;140;8.300000;300.550000;296.550000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;110;mq;299.850000;mq;304.950000;mq;mq;mq;mq;13.200000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240301030000;101110;140;1;120;8.500000;301.250000;297.450000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;230;mq;299.350000;mq;306.050000;mq;mq;mq;mq;12.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.400000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240301030000;101420;130;3;150;4.600000;297.650000;291.850000;70;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101270;mq;mq;240;mq;mq;mq;mq;mq;mq;mq;7.000000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20240301030000;100170;20;5;310;10.400000;292.150000;291.950000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99830;mq;mq;-1440;mq;291.550000;mq;292.450000;mq;mq;mq;mq;20.200000;-10;mq;mq;mq;mq;0.200000;0.400000;0.600000;2.200000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240301030000;101850;30;3;310;5.400000;280.350000;277.650000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;910;mq;276.450000;mq;280.550000;mq;mq;mq;mq;11.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240301030000;100350;80;0;200;8.200000;277.250000;274.650000;83;30000;0;mq;mq;60;5;800;32;20;10;99980;mq;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;5;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240301030000;101070;190;2;260;11.000000;299.450000;297.150000;87;7370;61;mq;mq;100;5;800;mq;mq;mq;100990;mq;mq;250;mq;mq;mq;mq;mq;mq;mq;14.100000;14.100000;-10;mq;mq;mq;mq;0.400000;0.400000;0.400000;0.400000;2.200000;mq;mq;mq;mq;5;mq;930;6;mq;1620;7;mq;2040;mq;9;mq;
71805;20240301030000;100670;370;1;280;13.500000;268.750000;267.050000;88;13850;0;mq;mq;100;8;800;mq;mq;mq;100580;mq;mq;-1970;mq;mq;mq;mq;273.350000;mq;mq;20.400000;21.700000;-10;mq;mq;mq;mq;0.000000;0.600000;3.200000;3.200000;3.200000;mq;mq;mq;mq;8;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240301030000;101870;100;1;60;7.100000;298.650000;293.650000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101350;mq;mq;20;mq;298.050000;mq;303.850000;mq;mq;mq;10.600000;11.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240301030000;101810;120;1;60;1.200000;296.050000;294.550000;91;23470;mq;mq;mq;mq;mq;mq;mq;mq;mq;101720;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-0.100000;0.200000;0.200000;0.200000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240301030000;101740;90;0;60;6.400000;297.450000;295.150000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;0;mq;296.550000;mq;303.050000;mq;mq;mq;8.300000;15.200000;-10;mq;mq;mq;mq;1.600000;2.200000;2.200000;2.200000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240301030000;101710;80;1;50;2.000000;296.750000;294.450000;87;60000;0;mq;mq;mq;1;1250;mq;mq;mq;101620;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;4.000000;4.700000;-10;mq;mq;mq;mq;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;1;mq;1260;mq;8;mq;mq;mq;mq;mq;mq;mq;
81401;20240301030000;101360;100;1;0;0.000000;296.050000;295.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-70;mq;294.050000;mq;308.650000;mq;mq;mq;0.600000;1.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240301030000;101350;50;0;60;1.000000;299.250000;296.350000;84;33930;0;mq;mq;mq;0;mq;mq;mq;mq;101260;mq;mq;-80;mq;mq;mq;mq;298.250000;mq;mq;1.500000;4.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20240301030000;101300;30;0;330;0.700000;297.750000;297.050000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;-80;mq;296.750000;mq;304.850000;mq;mq;mq;1.100000;1.200000;-10;mq;mq;mq;mq;0.000000;0.000000;1.000000;2.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240301030000;101400;180;1;10;1.200000;299.150000;294.350000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100180;mq;mq;-20;mq;296.550000;mq;307.350000;mq;mq;mq;2.900000;3.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240301030000;97180;-40;6;150;12.900000;265.850000;252.650000;30;25000;2;1;1;75;0;8000;30;20;12;96650;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;19.500000;24.700000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;6300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240301060000;100160;-210;8;160;3.600000;277.450000;275.650000;88;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99280;mq;mq;-940;276.950000;mq;284.250000;mq;274.850000;mq;mq;7.900000;9.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;2.800000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240301060000;100300;-50;8;170;5.400000;277.750000;276.450000;91;34910;0;mq;mq;mq;5;450;mq;mq;mq;99720;mq;mq;-850;277.150000;mq;283.250000;mq;275.850000;mq;mq;9.000000;9.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.400000;1.200000;2.600000;mq;mq;mq;mq;5;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240301060000;99220;-620;6;220;14.600000;281.050000;278.150000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99110;mq;mq;-1570;279.650000;mq;282.150000;mq;mq;mq;mq;21.300000;25.300000;-10;mq;mq;mq;mq;0.600000;5.200000;5.200000;5.200000;16.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240301060000;99760;-620;6;180;11.100000;279.150000;277.150000;87;4940;68;mq;mq;100;8;800;mq;mq;mq;98950;mq;mq;-1300;276.750000;mq;280.350000;mq;279.550000;mq;mq;17.000000;18.000000;-10;1;0.000000;mq;mq;1.800000;1.800000;1.800000;3.200000;5.000000;mq;mq;mq;mq;4;mq;750;5;mq;1050;8;mq;1230;mq;8;mq;
07037;20240301060000;100180;-340;8;150;7.800000;276.650000;275.750000;94;34950;0;mq;mq;mq;5;4440;mq;mq;mq;98270;mq;mq;-1000;276.250000;mq;283.250000;mq;278.150000;mq;mq;12.600000;12.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;3.000000;3.000000;mq;mq;mq;mq;5;mq;4440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240301060000;100680;60;0;210;2.400000;277.650000;276.150000;90;20000;0;mq;mq;mq;1;450;mq;mq;mq;99520;mq;mq;-850;277.450000;mq;283.550000;mq;276.850000;mq;mq;5.800000;6.300000;-10;1;mq;mq;mq;0.000000;0.000000;0.200000;0.600000;0.600000;mq;mq;mq;mq;1;mq;480;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240301060000;99730;10;3;270;11.500000;278.950000;275.950000;81;2980;61;mq;mq;100;7;800;mq;mq;mq;98550;mq;mq;-1100;277.850000;mq;282.050000;mq;275.350000;mq;mq;19.800000;19.800000;-10;2;0.000000;mq;mq;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;5;mq;870;7;mq;1170;7;mq;2040;mq;9;mq;
07117;20240301060000;99490;-50;5;260;14.600000;279.150000;275.750000;79;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;98790;mq;mq;-1320;278.050000;mq;281.250000;mq;mq;mq;mq;27.200000;27.200000;-10;mq;mq;mq;mq;1.000000;4.500000;6.700000;6.700000;23.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240301060000;99870;-570;6;240;6.800000;281.950000;279.550000;85;19600;61;mq;mq;100;5;450;mq;mq;mq;99430;mq;mq;-1310;276.550000;mq;281.950000;mq;277.650000;mq;mq;11.900000;16.400000;-10;2;0.000000;mq;mq;5.100000;8.500000;8.500000;8.500000;14.200000;mq;mq;mq;mq;4;mq;390;5;mq;1290;7;mq;1740;mq;9;mq;
07139;20240301060000;100200;-450;8;180;6.600000;277.450000;276.150000;91;17740;61;mq;mq;100;2;1250;mq;mq;mq;98440;mq;mq;-1040;276.250000;mq;281.050000;mq;280.150000;mq;mq;11.000000;11.000000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.400000;3.000000;mq;mq;mq;mq;2;mq;1230;4;mq;1620;5;mq;1920;mq;mq;mq;
07149;20240301060000;100640;-40;8;200;4.600000;278.150000;276.150000;87;15000;3;1;1;50;4;450;35;20;10;99540;mq;mq;-780;277.950000;mq;283.650000;mq;mq;mq;mq;8.000000;8.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.400000;1.800000;mq;mq;mq;mq;4;6;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240301060000;100870;40;1;190;1.800000;276.250000;275.050000;92;20000;0;mq;mq;mq;2;1250;mq;mq;mq;99420;mq;mq;-830;276.150000;mq;283.950000;mq;274.750000;mq;mq;2.600000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;2;mq;1020;3;mq;6900;mq;mq;mq;mq;mq;mq;
07181;20240301060000;100810;110;1;250;4.600000;278.650000;276.950000;89;15560;0;mq;mq;100;8;450;mq;mq;mq;96610;mq;mq;-930;278.050000;mq;280.250000;mq;273.050000;mq;mq;6.800000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;300;8;mq;420;mq;mq;mq;mq;mq;mq;
07190;20240301060000;100830;90;2;220;0.900000;278.050000;276.750000;91;7270;0;mq;mq;100;8;1250;mq;mq;mq;98990;mq;mq;-1010;275.350000;mq;280.950000;mq;273.650000;mq;mq;1.400000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1050;3;mq;1500;8;mq;2040;mq;mq;mq;
07207;20240301060000;100060;-310;5;270;11.300000;282.550000;281.650000;94;8000;65;6;2;100;8;800;37;mq;mq;99540;mq;mq;-1170;281.050000;mq;284.450000;mq;mq;mq;mq;17.600000;27.000000;-10;2;mq;mq;mq;3.100000;6.900000;7.700000;8.100000;9.900000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240301060000;100230;-540;6;210;10.000000;282.950000;281.350000;90;5570;63;mq;mq;100;8;800;mq;mq;mq;99920;mq;mq;-1120;277.550000;mq;283.150000;mq;280.550000;mq;mq;16.000000;17.100000;-10;2;0.000000;mq;mq;1.000000;1.200000;1.200000;1.200000;1.800000;mq;mq;mq;mq;7;mq;600;8;mq;780;mq;9;mq;mq;mq;mq;
07240;20240301060000;100700;-230;8;170;5.300000;277.050000;275.850000;92;48270;0;mq;mq;mq;1;6360;mq;mq;mq;99330;mq;mq;-760;276.650000;mq;283.750000;mq;278.550000;mq;mq;8.200000;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;3.200000;mq;mq;mq;mq;1;mq;6360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240301060000;101060;-40;6;220;4.100000;277.650000;276.450000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99030;mq;mq;-640;277.650000;mq;282.850000;mq;277.750000;mq;mq;6.300000;9.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240301060000;101010;130;1;240;2.200000;279.750000;276.850000;82;60000;0;mq;mq;100;8;800;mq;mq;mq;98350;mq;mq;-800;275.150000;mq;280.550000;mq;277.350000;mq;mq;3.300000;3.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20240301060000;100950;90;2;120;2.300000;279.650000;278.550000;93;4760;10;mq;mq;100;8;800;mq;mq;mq;97660;mq;mq;-840;277.450000;mq;279.950000;mq;277.250000;mq;mq;4.200000;4.200000;-10;1;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;870;mq;8;mq;mq;mq;mq;mq;mq;mq;
07314;20240301060000;100770;-370;7;220;14.500000;284.850000;280.750000;76;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100490;mq;mq;-780;282.450000;mq;284.850000;mq;mq;mq;mq;19.700000;20.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
